time,ElementInt_c,_dt,dofs,eta_precip_area,linear_its,nonlinear_its,precipitate_area,total_F
0,0,0,0,0,0,0,0,0
0.031676352024078,1.2877595530481e-05,0.031676352024078,40507,12845.246000037,18,5,0,13046.850290086
0.063352704048157,1.7166815714384e-05,0.031676352024078,45259,12829.676444133,15,4,0,12948.926816135
0.095029056072235,1.8595517008557e-05,0.031676352024078,51187,12811.370921837,15,4,0,12890.192340907
0.12670540809631,1.907171092988e-05,0.031676352024078,58063,12790.694058024,17,4,0,12842.379736362
0.15838176012039,1.9230356059663e-05,0.031676352024078,60418,12768.067366823,17,4,0,12798.90657618
0.19005811214447,1.9283092282996e-05,0.031676352024078,62491,12743.859817674,17,4,0,12757.434218671
0.22173446416855,1.9300451927662e-05,0.031676352024078,65155,12718.374069827,17,4,0,12717.041867833
0.25341081619263,1.9306004996167e-05,0.031676352024078,66043,12691.85611108,17,4,0,12677.436869197
0.28508716821671,1.9307509413147e-05,0.031676352024078,67303,12664.507206559,17,4,0,12638.261234198
0.31676352024078,1.9307624461687e-05,0.031676352024078,68287,12636.493336051,17,4,0,12599.505891622
0.34843987226486,1.9307216323539e-05,0.031676352024078,68863,12607.951132846,17,4,0,12561.121848108
0.38011622428894,1.9306617430104e-05,0.031676352024078,69799,12578.994062548,17,4,0,12522.952236106
0.41179257631302,1.9306100277339e-05,0.031676352024078,70567,12549.7164655,18,4,0,12485.237328021
0.4434689283371,1.9305626482752e-05,0.031676352024078,71503,12520.196793269,18,4,0,12447.656357003
0.47514528036118,1.9305160535277e-05,0.031676352024078,72073,12490.500338776,18,4,0,12410.493707811
0.50682163238525,1.9304624274685e-05,0.031676352024078,72859,12460.681729861,18,4,0,12373.715499963
0.53849798440933,1.9304063348713e-05,0.031676352024078,73339,12430.785932851,18,4,0,12337.159220699
0.57017433643341,1.930344730261e-05,0.031676352024078,74494,12400.850167284,18,4,0,12301.020618201
0.60185068845749,1.9302750597694e-05,0.031676352024078,74863,12370.905032124,18,4,0,12265.050040965
0.63352704048157,1.9301920840042e-05,0.031676352024078,75775,12340.975134926,18,4,0,12229.252289179
0.66520339250565,1.9300967847968e-05,0.031676352024078,76231,12311.080542815,18,4,0,12193.754835794
0.69687974452972,1.929986716448e-05,0.031676352024078,76519,12281.237932232,18,4,0,12158.89403612
0.7285560965538,1.9298710526527e-05,0.031676352024078,77071,12251.460217158,18,4,0,12124.347990248
0.76023244857788,1.9297509566751e-05,0.031676352024078,78142,12221.757884124,18,4,0,12089.730090129
0.79190880060196,1.9296324971219e-05,0.031676352024078,78607,12192.139463469,18,4,0,12055.529435301
0.82358515262604,1.9295033693689e-05,0.031676352024078,78991,12162.611662044,18,4,0,12021.460576697
0.85526150465012,1.9293788602104e-05,0.031676352024078,79627,12133.179281885,18,4,0,11987.665007959
0.88693785667419,1.9292700690565e-05,0.031676352024078,80071,12103.845403975,18,4,0,11954.386398908
0.91861420869827,1.9291609208771e-05,0.031676352024078,80443,12074.612222195,18,4,0,11921.326381483
0.95029056072235,1.9290641732894e-05,0.031676352024078,80863,12045.481282042,18,4,0,11888.371732328
0.98196691274643,1.9289749413121e-05,0.031676352024078,81307,12016.4531014,18,4,0,11855.655643686
1.0136432647705,1.928882726987e-05,0.031676352024078,81547,11987.527484021,18,4,0,11823.348460614
1.0453196167946,0.00042524736416416,0.031676352024078,82054,11958.70421606,18,4,0,11791.117417531
1.0769959688187,0.0004305919682972,0.031676352024078,83002,11929.982475324,18,4,0,11759.215973506
1.1086723208427,0.00043237273936547,0.031676352024078,83509,11901.360464557,18,4,0,11727.403579331
